# Frequency (THz), VDOS (THz^-1)
73.20000, -1.56223e-09
73.40000, 2.59713e-09
73.60000, -2.37948e-09
73.80000, 9.43113e-10
74.00000, 1.00352e-09
74.20000, -2.48545e-09
74.40000, 2.86258e-09
74.60000, -2.19851e-09
74.80000, 1.10725e-09
75.00000, -2.45355e-10
75.20000, -7.76154e-11
75.40000, -1.07479e-10
75.60000, 6.63672e-10
75.80000, -1.46702e-09
76.00000, 2.31380e-09
76.20000, -2.84496e-09
76.40000, 2.71090e-09
76.60000, -1.85577e-09
76.80000, 5.85886e-10
77.00000, 6.63603e-10
77.20000, -1.59262e-09
77.40000, 2.10414e-09
77.60000, -2.24401e-09
77.80000, 2.14902e-09
78.00000, -1.99046e-09
78.20000, 1.86530e-09
78.40000, -1.70655e-09
78.60000, 1.33204e-09
78.80000, -6.26850e-10
79.00000, -3.00212e-10
79.20000, 1.14576e-09
79.40000, -1.61188e-09
79.60000, 1.59230e-09
79.80000, -1.19007e-09
80.00000, 6.03716e-10
80.20000, -2.53751e-11
80.40000, -3.93709e-10
80.60000, 5.63741e-10
80.80000, -4.88974e-10
81.00000, 2.66795e-10
81.20000, -2.86502e-11
81.40000, -1.30968e-10
81.60000, 1.81311e-10
81.80000, -1.33794e-10
82.00000, 9.74938e-12
82.20000, 1.68484e-10
82.40000, -3.63429e-10
82.60000, 5.15655e-10
82.80000, -5.67619e-10
83.00000, 5.02745e-10
83.20000, -3.60482e-10
83.40000, 2.09778e-10
83.60000, -1.03970e-10
83.80000, 5.40470e-11
84.00000, -3.48840e-11
84.20000, 9.77339e-12
84.40000, 4.81284e-11
84.60000, -1.42636e-10
84.80000, 2.43123e-10
85.00000, -2.81091e-10
85.20000, 1.76491e-10
85.40000, 1.04858e-10
85.60000, -5.04171e-10
85.80000, 8.81381e-10
86.00000, -1.08673e-09
86.20000, 1.04063e-09
86.40000, -7.65061e-10
86.60000, 3.54773e-10
86.80000, 7.74311e-11
87.00000, -4.42139e-10
87.20000, 6.93796e-10
87.40000, -8.46010e-10
87.60000, 9.80733e-10
87.80000, -1.21717e-09
88.00000, 1.62523e-09
88.20000, -2.14074e-09
88.40000, 2.56003e-09
88.60000, -2.61469e-09
88.80000, 2.07757e-09
89.00000, -9.05742e-10
89.20000, -5.18909e-10
89.40000, 9.42301e-10
89.60000, 2.77191e-09
89.80000, -1.77291e-08
90.00000, 5.73757e-08
90.20000, -1.39736e-07
90.40000, 2.74832e-07
90.60000, -4.42380e-07
90.80000, 5.79700e-07
91.00000, -6.07084e-07
91.20000, 4.86834e-07
91.40000, -2.64223e-07
91.60000, 4.12841e-08
91.80000, 9.71100e-08
92.00000, -1.33551e-07
92.20000, 1.05891e-07
92.40000, -6.18265e-08
92.60000, 2.83201e-08
92.80000, -1.02526e-08
93.00000, 2.55361e-09
93.20000, 3.52048e-10
93.40000, -1.55474e-09
93.60000, 2.13785e-09
93.80000, -2.30067e-09
94.00000, 2.08177e-09
94.20000, -1.59341e-09
94.40000, 9.81092e-10
94.60000, -3.45485e-10
94.80000, -2.67536e-10
95.00000, 8.24011e-10
95.20000, -1.24879e-09
95.40000, 1.40864e-09
95.60000, -1.17925e-09
95.80000, 5.73092e-10
96.00000, 1.97067e-10
96.20000, -8.16343e-10
96.40000, 1.05896e-09
96.60000, -9.10060e-10
96.80000, 5.47775e-10
97.00000, -2.39974e-10
97.20000, 2.22279e-10
97.40000, -5.85119e-10
97.60000, 1.20411e-09
97.80000, -1.77231e-09
98.00000, 1.95569e-09
98.20000, -1.58893e-09
98.40000, 7.68054e-10
98.60000, 2.18579e-10
98.80000, -1.04157e-09
99.00000, 1.46126e-09
99.20000, -1.40407e-09
99.40000, 9.77204e-10
99.60000, -4.10419e-10
99.80000, -4.81778e-11
100.00000, 2.21789e-10
