# Frequency (THz), VDOS (THz^-1)
88.20000, -7.50284e-10
88.40000, 7.87973e-10
88.60000, -7.20927e-10
88.80000, 6.52257e-10
89.00000, -6.90850e-10
89.20000, 1.07552e-09
89.40000, -2.87781e-09
89.60000, 1.03071e-08
89.80000, -3.63609e-08
90.00000, 1.11914e-07
90.20000, -2.90542e-07
90.40000, 6.30552e-07
90.60000, -1.14130e-06
90.80000, 1.72155e-06
91.00000, -2.16257e-06
91.20000, 2.25966e-06
91.40000, -1.96011e-06
91.60000, 1.40718e-06
91.80000, -8.32226e-07
92.00000, 4.02612e-07
92.20000, -1.57501e-07
92.40000, 4.87281e-08
92.60000, -1.11867e-08
92.80000, 1.22718e-09
93.00000, 8.27461e-10
93.20000, -1.29523e-09
93.40000, 1.55239e-09
93.60000, -1.68546e-09
93.80000, 1.57226e-09
94.00000, -1.14267e-09
94.20000, 4.45745e-10
94.40000, 3.48837e-10
94.60000, -1.00655e-09
94.80000, 1.32971e-09
95.00000, -1.25138e-09
95.20000, 8.52880e-10
95.40000, -2.95319e-10
95.60000, -2.62617e-10
95.80000, 6.94699e-10
96.00000, -9.10687e-10
96.20000, 8.86655e-10
96.40000, -6.92553e-10
96.60000, 4.51859e-10
96.80000, -2.61630e-10
97.00000, 1.66991e-10
97.20000, -1.99944e-10
97.40000, 3.91102e-10
97.60000, -7.11271e-10
97.80000, 1.02738e-09
98.00000, -1.16793e-09
98.20000, 1.05872e-09
98.40000, -7.88087e-10
98.60000, 5.30110e-10
98.80000, -4.05864e-10
99.00000, 4.13054e-10
99.20000, -4.64835e-10
99.40000, 4.76871e-10
99.60000, -4.26615e-10
99.80000, 3.54644e-10
100.00000, -3.21365e-10
